389,http://web.mta.info/nyct/service/,8th Ave & 35th St at SW corner,POINT( -73.99324400 40.75287700),A-C-E
754,http://web.mta.info/nyct/service/,8th Ave & 40th St at NW corner,POINT( -73.99088700 40.75610100),1-2-3-7-A-C-E-N-Q-R-S
753,http://web.mta.info/nyct/service/,8th Ave & 40th St at SE corner,POINT( -73.99057600 40.75580100),1-2-3-7-A-C-E-N-Q-R-S
752,http://web.mta.info/nyct/service/,8th Ave & 40th St at SW corner,POINT( -73.99104900 40.75598900),1-2-3-7-A-C-E-N-Q-R-S
751,http://web.mta.info/nyct/service/,8th Ave & 42nd St at NE corner,POINT( -73.98958200 40.75728600),1-2-3-7-A-C-E-N-Q-R-S
1354,http://web.mta.info/nyct/service/,8th Ave & 42nd St at NW corner,POINT( -73.98998400 40.75746300),1-2-3-7-A-C-E-N-Q-R-S
1353,http://web.mta.info/nyct/service/,8th Ave & 43rd St at SW corner,POINT( -73.98954700 40.75792900),1-2-3-7-A-C-E-N-Q-R-S
385,http://web.mta.info/nyct/service/,8th Ave & 44th St at NW corner,POINT( -73.98899000 40.75868500),1-2-3-7-A-C-E-N-Q-R-S
384,http://web.mta.info/nyct/service/,8th Ave & 44th St at SE corner,POINT( -73.98867300 40.75840100),1-2-3-7-A-C-E-N-Q-R-S
383,http://web.mta.info/nyct/service/,8th Ave & 44th St at SW corner,POINT( -73.98905300 40.75856700),1-2-3-7-A-C-E-N-Q-R-S
744,http://web.mta.info/nyct/service/,8th Ave & 49th St at NW corner,POINT( -73.98666200 40.76196800),C-E
747,http://web.mta.info/nyct/service/,8th Ave & 49th St at NW corner1,POINT( -73.98666200 40.76196800),C-E
749,http://web.mta.info/nyct/service/,8th Ave & 49th St at SW corner,POINT( -73.98692400 40.76174100),C-E
750,http://web.mta.info/nyct/service/,8th Ave & 49th St at SW corner1,POINT( -73.98680500 40.76169100),C-E
382,http://web.mta.info/nyct/service/,8th Ave & 50th St at NE corner,POINT( -73.98575700 40.76221600),C-E
746,http://web.mta.info/nyct/service/,8th Ave & 50th St at NW corner,POINT( -73.98629900 40.76245200),C-E
381,http://web.mta.info/nyct/service/,8th Ave & 50th St at SE corner,POINT( -73.98582900 40.76208500),C-E
745,http://web.mta.info/nyct/service/,8th Ave & 50th St at SW corner,POINT( -73.98637800 40.76231200),C-E
748,http://web.mta.info/nyct/service/,8th Ave & 50th St at SW corner1,POINT( -73.98637800 40.76231200),C-E
1352,http://web.mta.info/nyct/service/,8th Ave & 51st St at NE corner,POINT( -73.98541200 40.76290000),C-E
739,http://web.mta.info/nyct/service/,8th Ave & 57th St at NE corner,POINT( -73.98256300 40.76672500),1-A-B-C-D
734,http://web.mta.info/nyct/service/,8th Ave & 57th St at NW corner,POINT( -73.98294100 40.76694400),1-A-B-C-D
735,http://web.mta.info/nyct/service/,8th Ave & 57th St at SE corner,POINT( -73.98270800 40.76648800),1-A-B-C-D
743,http://web.mta.info/nyct/service/,8th Ave & 58th St at NE corner,POINT( -73.98213700 40.76736700),1-A-B-C-D
736,http://web.mta.info/nyct/service/,8th Ave & 58th St at NW corner,POINT( -73.98240800 40.76766700),1-A-B-C-D
737,http://web.mta.info/nyct/service/,8th Ave & 58th St at NW corner1,POINT( -73.98252600 40.76767700),1-A-B-C-D
738,http://web.mta.info/nyct/service/,8th Ave & 58th St at NW corner2,POINT( -73.98254200 40.76765900),1-A-B-C-D
740,http://web.mta.info/nyct/service/,8th Ave & 58th St at NW corner3,POINT( -73.98256300 40.76764300),1-A-B-C-D
741,http://web.mta.info/nyct/service/,8th Ave & 58th St at NW corner4,POINT( -73.98340800 40.76674500),1-A-B-C-D
742,http://web.mta.info/nyct/service/,8th Ave & 58th St at NW corner5,POINT( -73.98330100 40.76641600),1-A-B-C-D
53,http://web.mta.info/nyct/service/,8th Ave & 62nd St at NW corner,POINT( -74.01072600 40.63455200),N
1037,http://web.mta.info/nyct/service/,8th Ave & 9th St at NE corner,POINT( -73.97900700 40.66583500),F
1040,http://web.mta.info/nyct/service/,8th Ave & 9th St at NW corner,POINT( -73.97918100 40.66599300),F
1038,http://web.mta.info/nyct/service/,8th Ave & 9th St at SE corner,POINT( -73.97927800 40.66549400),F
1039,http://web.mta.info/nyct/service/,8th Ave & 9th St at SW corner,POINT( -73.97950900 40.66559300),F
61,http://web.mta.info/nyct/service/,8th St & 86th St at SE corner,POINT( -73.97822700 40.59272400),N
299,http://web.mta.info/nyct/service/,8th St & Avenue O at NE corner,POINT( -73.98161300 40.61057200),N
301,http://web.mta.info/nyct/service/,8th St & Avenue T at SE corner,POINT( -73.97933500 40.59851200),N
60,http://web.mta.info/nyct/service/,8th St & Avenue U at NE corner,POINT( -73.97894300 40.59645900),N
13,http://web.mta.info/nyct/service/,8th St & Surf Ave at NW corner,POINT( -73.97687300 40.57549900),F-Q
14,http://web.mta.info/nyct/service/,8th St & Surf Ave at NW corner1,POINT( -73.97674700 40.57592900),F-Q
1795,http://web.mta.info/nyct/service/,90th St & Roosevelt Ave at NE corner,POINT( -73.87646100 40.74859000),7
1796,http://web.mta.info/nyct/service/,90th St & Roosevelt Ave at NW corner,POINT( -73.87659100 40.74858200),7
1794,http://web.mta.info/nyct/service/,90th St & Roosevelt Ave at SE corner,POINT( -73.87643200 40.74831800),7
903,http://web.mta.info/nyct/service/,94th St & Liberty Ave at NW corner,POINT( -73.84515900 40.68030500),A
902,http://web.mta.info/nyct/service/,94th St & Liberty Ave at SW corner,POINT( -73.84513100 40.68015800),A
303,http://web.mta.info/nyct/service/,95th St & Jamaica Ave at SW corner,POINT( -73.85047600 40.69407700),J-Z
438,http://web.mta.info/nyct/service/,97th St & Liberty Ave at NW corner,POINT( -73.84253700 40.68061100),A
439,http://web.mta.info/nyct/service/,97th St & Liberty Ave at SW corner,POINT( -73.84255800 40.68077400),A
444,http://web.mta.info/nyct/service/,99th Pl & Hawtree St at NE corner (exit only),POINT( -73.83472100 40.66933900),A
16,http://web.mta.info/nyct/service/,9th Ave & New Utrecht Ave at NE corner,POINT( -73.99448900 40.64633700),D
1763,http://web.mta.info/nyct/service/,Adam C. Powell Blvd & 149th St at NE corner,POINT( -73.93698100 40.82406900),3
653,http://web.mta.info/nyct/service/,Alexander Ave & 138th St at NW corner,POINT( -73.92538600 40.81028200),6
655,http://web.mta.info/nyct/service/,Alexander Ave & 138th St at NW corner1,POINT( -73.92526700 40.81024100),6
654,http://web.mta.info/nyct/service/,Alexander Ave & 138th St at SW corner,POINT( -73.92564100 40.81010200),6
656,http://web.mta.info/nyct/service/,Alexander Ave & 138th St at SW corner1,POINT( -73.92543800 40.81001900),6
1024,http://web.mta.info/nyct/service/,Allen St & Houston St at SW corner,POINT( -73.98894200 40.72280700),F
1496,http://web.mta.info/nyct/service/,Amboy Rd & Penton St at NW Corner,POINT( -74.21681223 40.52248915),SIR
226,http://web.mta.info/nyct/service/,Amboy Rd & Station Av at SW Corner,POINT( -74.21661689 40.52279522),SIR
703,http://web.mta.info/nyct/service/,Amsterdam Ave & 161st St at SE corner,POINT( -73.94014600 40.83519200),C
215,http://web.mta.info/nyct/service/,Annadale Rd & N Railroad St at SW Corner,POINT( -74.17746136 40.54064031),SIR
600,http://web.mta.info/nyct/service/,Ashford St & Livonia Ave at NW corner,POINT( -73.88330700 40.66641300),3
599,http://web.mta.info/nyct/service/,Ashford St & Livonia Ave at SW corner,POINT( -73.88327600 40.66628500),3
1910,http://web.mta.info/nyct/service/,Ashland Pl & Hanson Pl at NE corner,POINT( -73.97762800 40.68522200),2-3-4-5-B-D-N-Q-R
563,http://web.mta.info/nyct/service/,Ashland Pl & Hanson Pl at SE corner,POINT( -73.97788000 40.68497600),2-3-4-5-B-D-N-Q-R
74,http://web.mta.info/nyct/service/,Autumn Ave & Jamaica Ave at SE corner,POINT( -73.87163000 40.69014200),J
948,http://web.mta.info/nyct/service/,Bainbridge Ave & 205th St at NE corner,POINT( -73.87961000 40.87508700),D
947,http://web.mta.info/nyct/service/,Bainbridge Ave & 205th St at SE corner,POINT( -73.87926700 40.87490200),D
58,http://web.mta.info/nyct/service/,Bay Pkwy & 66th St at SE corner,POINT( -73.98208400 40.61298900),N
42,http://web.mta.info/nyct/service/,Bay Pkwy & 86th St at NE corner,POINT( -73.99353800 40.60189800),D
44,http://web.mta.info/nyct/service/,Bay Pkwy & 86th St at NW corner,POINT( -73.99394800 40.60215000),D
41,http://web.mta.info/nyct/service/,Bay Pkwy & 86th St at SE corner,POINT( -73.99369600 40.60172600),D
43,http://web.mta.info/nyct/service/,Bay Pkwy & 86th St at SW corner,POINT( -73.99413000 40.60199300),D
1499,http://web.mta.info/nyct/service/,Bay St & Cross St at NE Corner,POINT( -74.07514058 40.62776314),SIR
214,http://web.mta.info/nyct/service/,Bay St & Hannah St at NE Corner,POINT( -74.07472118 40.63631005),SIR
1478,http://web.mta.info/nyct/service/,Bay St & Norwood Av at SE Corner,POINT( -74.07188130 40.62183305),SIR
1495,http://web.mta.info/nyct/service/,Bay St & Townsend Av at NE Corner,POINT( -74.07169160 40.62159336),SIR
1497,http://web.mta.info/nyct/service/,Bay Te & S Railroad Av at NE Corner,POINT( -74.13746845 40.55599864),SIR
1431,http://web.mta.info/nyct/service/,Baychester Ave & Tillotson Ave at NW corner,POINT( -73.83795800 40.87951900),5
1390,http://web.mta.info/nyct/service/,Baychester Ave & Tillotson Ave at NW corner (exit only),POINT( -73.83785800 40.87933000),5
922,http://web.mta.info/nyct/service/,Beach 106th St & Rockaway Frwy at NW corner,POINT( -73.82738800 40.58318700),H
925,http://web.mta.info/nyct/service/,Beach 106th St & Rockaway Frwy at NW corner1,POINT( -73.82723200 40.58343500),H
923,http://web.mta.info/nyct/service/,Beach 106th St & Rockaway Frwy at SW corner,POINT( -73.82747400 40.58336900),H
924,http://web.mta.info/nyct/service/,Beach 106th St & Rockaway Frwy at SW corner1,POINT( -73.82716300 40.58324800),H
926,http://web.mta.info/nyct/service/,Beach 116th St & Wainwright Ct at NE corner,POINT( -73.83741800 40.58051000),H
946,http://web.mta.info/nyct/service/,Beach 22nd St & Mott Ave at SW corner,POINT( -73.75417800 40.60465700),A
943,http://web.mta.info/nyct/service/,Beach 25th St & Rockaway Frwy at NW corner,POINT( -73.76195900 40.59970800),A
944,http://web.mta.info/nyct/service/,Beach 25th St & Rockaway Frwy at SW corner,POINT( -73.76180700 40.59942700),A
945,http://web.mta.info/nyct/service/,Beach 25th St & Rockaway Frwy at SW corner1,POINT( -73.76159600 40.59967000),A
939,http://web.mta.info/nyct/service/,Beach 35th & Rockaway Frwy at NW corner,POINT( -73.76803200 40.59561700),A
942,http://web.mta.info/nyct/service/,Beach 35th & Rockaway Frwy at SW corner,POINT( -73.76791900 40.59546900),A
941,http://web.mta.info/nyct/service/,Beach 36th & Edgemere Ave at NE corner,POINT( -73.76831300 40.59544500),A
940,http://web.mta.info/nyct/service/,Beach 36th & Edgemere Ave at SE corner,POINT( -73.76820600 40.59529700),A
935,http://web.mta.info/nyct/service/,Beach 44th St & Edgemere Ave at NW corner,POINT( -73.77574300 40.59310600),A
938,http://web.mta.info/nyct/service/,Beach 44th St & Edgemere Ave at SW corner,POINT( -73.77571500 40.59289700),A
937,http://web.mta.info/nyct/service/,Beach 45th St & Edgemere Ave at NE corner,POINT( -73.77598500 40.59307900),A
936,http://web.mta.info/nyct/service/,Beach 45th St & Edgemere Ave at SW corner,POINT( -73.77610900 40.59286000),A
932,http://web.mta.info/nyct/service/,Beach 59th Sr & Rockaway Frwy at NW corner,POINT( -73.78916100 40.59249000),A
933,http://web.mta.info/nyct/service/,Beach 59th Sr & Rockaway Frwy at SW corner,POINT( -73.78915300 40.59229200),A
934,http://web.mta.info/nyct/service/,Beach 60th St & Rockaway Frwy at NE corner,POINT( -73.78941000 40.59247800),A
931,http://web.mta.info/nyct/service/,Beach 60th St & Rockaway Frwy at SE corner,POINT( -73.78957800 40.59226900),A
927,http://web.mta.info/nyct/service/,Beach 67th St & Rockaway Frwy at NW corner,POINT( -73.79778900 40.59074400),A
929,http://web.mta.info/nyct/service/,Beach 67th St & Rockaway Frwy at NW corner1,POINT( -73.79646000 40.59112300),A
928,http://web.mta.info/nyct/service/,Beach 67th St & Rockaway Frwy at SW corner,POINT( -73.79660900 40.59090100),A
930,http://web.mta.info/nyct/service/,Beach 67th St & Rockaway Frwy at SW corner1,POINT( -73.79617600 40.59095100),A
915,http://web.mta.info/nyct/service/,Beach 89th St & Rockaway Frwy at NW corner,POINT( -73.81390700 40.58808000),H
916,http://web.mta.info/nyct/service/,Beach 89th St & Rockaway Frwy at SW corner,POINT( -73.81375500 40.58792900),H
917,http://web.mta.info/nyct/service/,Beach 90th St & Rockaway Frwy at NE corner,POINT( -73.81411700 40.58799900),H
918,http://web.mta.info/nyct/service/,Beach 90th St & Rockaway Frwy at SE corner,POINT( -73.81403700 40.58781400),H
919,http://web.mta.info/nyct/service/,Beach 98th St & Rockaway Frwy at NW corner,POINT( -73.82034500 40.58554000),H
920,http://web.mta.info/nyct/service/,Beach 98th St & Rockaway Frwy at SW corner,POINT( -73.82024900 40.58534200),H
921,http://web.mta.info/nyct/service/,Beach 98th St & Rockaway Frwy at SW corner1,POINT( -73.82059500 40.58520800),H
1111,http://web.mta.info/nyct/service/,Bedford Ave & Lafayette Ave at NE corner,POINT( -73.95499800 40.68954300),G
1113,http://web.mta.info/nyct/service/,Bedford Ave & Lafayette Ave at NW corner,POINT( -73.95535300 40.68950000),G
1112,http://web.mta.info/nyct/service/,Bedford Ave & Lafayette Ave at SE corner,POINT( -73.95495700 40.68936700),G
1114,http://web.mta.info/nyct/service/,Bedford Ave & Lafayette Ave at SW corner,POINT( -73.95531800 40.68933000),G
130,http://web.mta.info/nyct/service/,Bedford Ave & N 7th St at NE corner,POINT( -73.95756800 40.71782100),L
129,http://web.mta.info/nyct/service/,Bedford Ave & N 7th St at SE corner,POINT( -73.95769500 40.71771400),L
1492,http://web.mta.info/nyct/service/,Belfield Av & N Railroad St at SW Corner,POINT( -74.17843706 40.54055357),SIR
1696,http://web.mta.info/nyct/service/,Bethel Av & St Andrew's Pl at NW Corner,POINT( -74.23890291 40.51761465),SIR
1735,http://web.mta.info/nyct/service/,Birchall Ave & Sagamore St at NE corner,POINT( -73.86821300 40.84912800),2-5
1734,http://web.mta.info/nyct/service/,Birchall Ave & Sagamore St at NW corner,POINT( -73.86835600 40.84916900),2-5
1733,http://web.mta.info/nyct/service/,Birchall Ave & Sagamore St at SE corner,POINT( -73.86838200 40.84876200),2-5
1345,http://web.mta.info/nyct/service/,Bogart St & Harrison Pl at NW corner,POINT( -73.93363300 40.70607300),L
790,http://web.mta.info/nyct/service/,Bond St & Schermerhorn St at NW corner,POINT( -73.98421600 40.68839600),A-C-G
1304,http://web.mta.info/nyct/service/,Boston Rd & 174th St at NE corner,POINT( -73.88728700 40.83730600),2-5
1744,http://web.mta.info/nyct/service/,Boston Rd & 174th St at NW corner,POINT( -73.88775500 40.83759900),2-5
1303,http://web.mta.info/nyct/service/,Boston Rd & 174th St at SE corner,POINT( -73.88756000 40.83724100),2-5
1743,http://web.mta.info/nyct/service/,Boston Rd & 174th St at SW corner,POINT( -73.88804800 40.83732500),2-5
1742,http://web.mta.info/nyct/service/,Boston Rd & 178th St at NW corner,POINT( -73.87939700 40.84107800),2-5
1741,http://web.mta.info/nyct/service/,Boston Rd & 178th St at SE corner,POINT( -73.87955500 40.84063900),2-5
1738,http://web.mta.info/nyct/service/,Boston Rd & 178th St at SW corner,POINT( -73.87962300 40.84081500),2-5
1740,http://web.mta.info/nyct/service/,Boston Rd & E Tremont Ave at NE corner,POINT( -73.87983300 40.84035400),2-5
1739,http://web.mta.info/nyct/service/,Boston Rd & E Tremont Ave at NW corner,POINT( -73.88000500 40.84043400),2-5
110,http://web.mta.info/nyct/service/,Bowery & Delancey St at SE corner,POINT( -73.99357600 40.71997700),J-Z
111,http://web.mta.info/nyct/service/,Bowery & Delencey St at NE corner,POINT( -73.99341100 40.72029100),J-Z
284,http://web.mta.info/nyct/service/,Branch 6 St & Brighton Beach Rd at NW corner,POINT( -73.96199400 40.57761800),B-Q
285,http://web.mta.info/nyct/service/,Branch 6 St & Brighton Beach Rd at NW corner1,POINT( -73.96179200 40.57765600),B-Q
286,http://web.mta.info/nyct/service/,Branch 6 St & Brighton Beach Rd at SW corner,POINT( -73.96191200 40.57738700),B-Q
287,http://web.mta.info/nyct/service/,Branch 6 St & Brighton Beach Rd at SW corner1,POINT( -73.96171900 40.57742500),B-Q
6,http://web.mta.info/nyct/service/,Branch 7 St & Brighton Beach Rd at NE corner,POINT( -73.96052400 40.57793100),B-Q
7,http://web.mta.info/nyct/service/,Branch 7 St & Brighton Beach Rd at SE corner,POINT( -73.96023100 40.57774600),B-Q
8,http://web.mta.info/nyct/service/,Branch 7 St & Brighton Beach Rd at SE corner1,POINT( -73.96043800 40.57769700),B-Q
1195,http://web.mta.info/nyct/service/,Bridge St & Fulton St at NE corner,POINT( -73.98525000 40.69093100),2-3
1196,http://web.mta.info/nyct/service/,Bridge St & Fulton St at NW corner,POINT( -73.98544800 40.69097200),2-3
1894,http://web.mta.info/nyct/service/,Bridge St & Willoughby St at NE corner,POINT( -73.98517200 40.69231500),A-C-F-R
1893,http://web.mta.info/nyct/service/,Bridge St & Willoughby St at SE corner,POINT( -73.98519000 40.69198000),A-C-F-R
1895,http://web.mta.info/nyct/service/,Bridge St & Willoughby St at SW corner,POINT( -73.98539500 40.69203100),A-C-F-R
858,http://web.mta.info/nyct/service/,Britton Ave & Broadway at NW corner,POINT( -73.88270800 40.74293700),M-R
859,http://web.mta.info/nyct/service/,Britton Ave & Broadway at SW corner,POINT( -73.88302500 40.74279100),M-R
321,http://web.mta.info/nyct/service/,Broad St & Exchange Pl at NW corner (exit only),POINT( -74.01126300 40.70643900),J-Z
318,http://web.mta.info/nyct/service/,Broad St & Exchange Pl at SE corner,POINT( -74.01112800 40.70614200),J-Z
319,http://web.mta.info/nyct/service/,Broad St & Exchange Pl at SE corner1,POINT( -74.01122900 40.70596100),J-Z
320,http://web.mta.info/nyct/service/,Broad St & Exchange Pl at SW corner (exit only),POINT( -74.01149700 40.70600100),J-Z
322,http://web.mta.info/nyct/service/,Broad St & Exchange Pl at SW corner (exit only)1,POINT( -74.01155400 40.70574700),J-Z
1400,http://web.mta.info/nyct/service/,Broad St & Wall St at SE corner,POINT( -74.01049400 40.70691100),J-Z
1402,http://web.mta.info/nyct/service/,Broad St & Wall St at SE corner1,POINT( -74.01068700 40.70688700),J-Z
1401,http://web.mta.info/nyct/service/,Broad St & Wall St at SW corner,POINT( -74.01082100 40.70711700),J-Z
246,http://web.mta.info/nyct/service/,Broadway & 103rd St at NE corner,POINT( -73.96831400 40.79914200),1
248,http://web.mta.info/nyct/service/,Broadway & 103rd St at NE corner1,POINT( -73.96827100 40.79922300),1
245,http://web.mta.info/nyct/service/,Broadway & 103rd St at NW corner,POINT( -73.96867900 40.79928200),1
247,http://web.mta.info/nyct/service/,Broadway & 103rd St at NW corner1,POINT( -73.96861200 40.79941000),1
1383,http://web.mta.info/nyct/service/,Broadway & 104th St at SE corner (exit only),POINT( -73.96809100 40.79958400),1
1129,http://web.mta.info/nyct/service/,Broadway & 115th St at SE corner (exit only),POINT( -73.96401300 40.80753500),1
241,http://web.mta.info/nyct/service/,Broadway & 116th St at NE corner,POINT( -73.96360300 40.80809900),1
243,http://web.mta.info/nyct/service/,Broadway & 116th St at NE corner1,POINT( -73.96349500 40.80824500),1
240,http://web.mta.info/nyct/service/,Broadway & 116th St at NW corner,POINT( -73.96395500 40.80825100),1
242,http://web.mta.info/nyct/service/,Broadway & 116th St at NW corner1,POINT( -73.96384500 40.80840000),1
238,http://web.mta.info/nyct/service/,Broadway & 125th St at SW corner,POINT( -73.95882600 40.81530700),1
239,http://web.mta.info/nyct/service/,Broadway & 125th St at SW corner1,POINT( -73.95836600 40.81523000),1
1127,http://web.mta.info/nyct/service/,Broadway & 137th St at NE corner,POINT( -73.95385600 40.82145400),1
1128,http://web.mta.info/nyct/service/,Broadway & 137th St at NE corner1,POINT( -73.95390600 40.82139100),1
234,http://web.mta.info/nyct/service/,Broadway & 137th St at NW corner,POINT( -73.95422300 40.82158400),1
235,http://web.mta.info/nyct/service/,Broadway & 137th St at SW corner,POINT( -73.95440800 40.82134800),1
233,http://web.mta.info/nyct/service/,Broadway & 145th St at NE corner,POINT( -73.95052000 40.82665700),1
1126,http://web.mta.info/nyct/service/,Broadway & 145th St at NW corner,POINT( -73.95016200 40.82651300),1
1125,http://web.mta.info/nyct/service/,Broadway & 145th St at SW corner,POINT( -73.95039200 40.82619900),1
1562,http://web.mta.info/nyct/service/,Broadway & 14th St at NE corner,POINT( -73.99105800 40.73527800),4-5-6-L-N-Q-R
325,http://web.mta.info/nyct/service/,Broadway & 14th St at SW corner,POINT( -73.99099100 40.73475500),4-5-6-L-N-Q-R
326,http://web.mta.info/nyct/service/,Broadway & 14th St at SW corner1,POINT( -73.99123500 40.73485900),4-5-6-L-N-Q-R
231,http://web.mta.info/nyct/service/,Broadway & 157th St at NW corner,POINT( -73.94518300 40.83426800),1
232,http://web.mta.info/nyct/service/,Broadway & 157th St at NW corner1,POINT( -73.94507300 40.83422100),1
1123,http://web.mta.info/nyct/service/,Broadway & 157th St at SE corner,POINT( -73.94462000 40.83386000),1
1124,http://web.mta.info/nyct/service/,Broadway & 157th St at SE corner1,POINT( -73.94475300 40.83383200),1
1382,http://web.mta.info/nyct/service/,Broadway & 168th St at SE corner (exit only),POINT( -73.93972000 40.84071700),1-A-C
1121,http://web.mta.info/nyct/service/,Broadway & 168th St at SW corner,POINT( -73.94020900 40.84085900),1-A-C
360,http://web.mta.info/nyct/service/,Broadway & 169th St at NE corner,POINT( -73.93906700 40.84176000),A-C
1867,http://web.mta.info/nyct/service/,Broadway & 16th St at NE corner,POINT( -73.99044700 40.73652300),4-5-6-L-N-Q-R
1866,http://web.mta.info/nyct/service/,Broadway & 16th St at SE corner,POINT( -73.99060300 40.73633900),4-5-6-L-N-Q-R
228,http://web.mta.info/nyct/service/,Broadway & 190th St at NE corner,POINT( -73.93260500 40.85641300),1
1073,http://web.mta.info/nyct/service/,Broadway & 207th St at NW corner,POINT( -73.92123400 40.86789200),A
1075,http://web.mta.info/nyct/service/,Broadway & 207th St at SE corner,POINT( -73.92133000 40.86751200),A
1074,http://web.mta.info/nyct/service/,Broadway & 207th St at SW corner,POINT( -73.92143100 40.86779900),A
1076,http://web.mta.info/nyct/service/,Broadway & 207th St at SW corner1,POINT( -73.92094900 40.86765300),A
348,http://web.mta.info/nyct/service/,Broadway & 211th St at NE corner,POINT( -73.91928400 40.86803600),A
206,http://web.mta.info/nyct/service/,Broadway & 225th St at NW corner,POINT( -73.91052900 40.87443700),1
1118,http://web.mta.info/nyct/service/,Broadway & 225th St at SE corner,POINT( -73.90979500 40.87430800),1
1862,http://web.mta.info/nyct/service/,Broadway & 22nd St at NE corner,POINT( -73.98921700 40.74064300),N-R
1865,http://web.mta.info/nyct/service/,Broadway & 22nd St at NW corner (exit only),POINT( -73.98963200 40.74075800),N-R
1117,http://web.mta.info/nyct/service/,Broadway & 231st St at NE corner,POINT( -73.90453800 40.87909100),1
205,http://web.mta.info/nyct/service/,Broadway & 231st St at NW corner,POINT( -73.90475100 40.87916800),1
1116,http://web.mta.info/nyct/service/,Broadway & 231st St at SE corner,POINT( -73.90482100 40.87869400),1
204,http://web.mta.info/nyct/service/,Broadway & 231st St at SW corner,POINT( -73.90502400 40.87877500),1
1115,http://web.mta.info/nyct/service/,Broadway & 238th St at NE corner (exit only),POINT( -73.90059800 40.88486800),1
1380,http://web.mta.info/nyct/service/,Broadway & 238th St at SE corner (exit only),POINT( -73.90043900 40.88522600),1
203,http://web.mta.info/nyct/service/,Broadway & 238th St at SW corner,POINT( -73.90092300 40.88481300),1
1560,http://web.mta.info/nyct/service/,Broadway & 23rd St at NE corner,POINT( -73.98889500 40.74137800),N-R
1561,http://web.mta.info/nyct/service/,Broadway & 23rd St at NE corner1,POINT( -73.98898900 40.74153900),N-R
1864,http://web.mta.info/nyct/service/,Broadway & 23rd St at NW corner,POINT( -73.98942800 40.74191300),N-R
1558,http://web.mta.info/nyct/service/,Broadway & 23rd St at SE corner,POINT( -73.98908300 40.74108000),N-R
1559,http://web.mta.info/nyct/service/,Broadway & 23rd St at SE corner1,POINT( -73.98892000 40.74111100),N-R
200,http://web.mta.info/nyct/service/,Broadway & 242nd St at NE corner,POINT( -73.89792500 40.88968300),1
202,http://web.mta.info/nyct/service/,Broadway & 242nd St at NE corner1,POINT( -73.89779800 40.88994600),1
199,http://web.mta.info/nyct/service/,Broadway & 242nd St at NW corner,POINT( -73.89843200 40.88978300),1
201,http://web.mta.info/nyct/service/,Broadway & 242nd St at NW corner1,POINT( -73.89825700 40.89013600),1
1557,http://web.mta.info/nyct/service/,Broadway & 28th St at NE corner,POINT( -73.98857900 40.74529900),N-R
1861,http://web.mta.info/nyct/service/,Broadway & 28th St at NW corner,POINT( -73.98901000 40.74548800),N-R
1556,http://web.mta.info/nyct/service/,Broadway & 28th St at SE corner,POINT( -73.98847200 40.74508900),N-R
1860,http://web.mta.info/nyct/service/,Broadway & 28th St at SW corner,POINT( -73.98892300 40.74528100),N-R
1858,http://web.mta.info/nyct/service/,Broadway & 32nd St at NE corner,POINT( -73.98797600 40.74829400),B-D-F-M-N-Q-R
1859,http://web.mta.info/nyct/service/,Broadway & 32nd St at NW corner,POINT( -73.98828800 40.74847700),B-D-F-M-N-Q-R
1010,http://web.mta.info/nyct/service/,Broadway & 34th St at NW corner,POINT( -73.98814200 40.75008800),B-D-F-M-N-Q-R
1009,http://web.mta.info/nyct/service/,Broadway & 34th St at SW corner,POINT( -73.98825400 40.74984500),B-D-F-M-N-Q-R
484,http://web.mta.info/nyct/service/,Broadway & 35th St at NW corner,POINT( -73.98809600 40.75088000),B-D-F-M-N-Q-R
482,http://web.mta.info/nyct/service/,Broadway & 35th St at SW corner,POINT( -73.98803100 40.75067400),B-D-F-M-N-Q-R
1854,http://web.mta.info/nyct/service/,Broadway & 40th St at NE corner,POINT( -73.98662300 40.75430100),1-2-3-7-A-C-E-N-Q-R-S
1855,http://web.mta.info/nyct/service/,Broadway & 40th St at NW corner,POINT( -73.98710800 40.75450700),1-2-3-7-A-C-E-N-Q-R-S
1852,http://web.mta.info/nyct/service/,Broadway & 40th St at SE corner,POINT( -73.98668000 40.75417200),1-2-3-7-A-C-E-N-Q-R-S
1853,http://web.mta.info/nyct/service/,Broadway & 40th St at SW corner,POINT( -73.98709700 40.75433500),1-2-3-7-A-C-E-N-Q-R-S
1149,http://web.mta.info/nyct/service/,Broadway & 42nd St at SE corner,POINT( -73.98631100 40.75557500),1-2-3-7-A-C-E-N-Q-R-S
1333,http://web.mta.info/nyct/service/,Broadway & 43rd St at SW corner,POINT( -73.98631100 40.75647600),1-2-3-7-A-C-E-N-Q-R-GS
1849,http://web.mta.info/nyct/service/,Broadway & 47th St at NE corner,POINT( -73.98488400 40.75951300),N-Q-R
260,http://web.mta.info/nyct/service/,Broadway & 50th St at NE corner,POINT( -73.98335700 40.76121200),1
261,http://web.mta.info/nyct/service/,Broadway & 50th St at NE corner1,POINT( -73.98378200 40.76136700),1
1145,http://web.mta.info/nyct/service/,Broadway & 50th St at NW corner,POINT( -73.98415400 40.76156100),1
258,http://web.mta.info/nyct/service/,Broadway & 50th St at SE corner,POINT( -73.98343600 40.76111100),1
259,http://web.mta.info/nyct/service/,Broadway & 50th St at SE corner1,POINT( -73.98385300 40.76128200),1
1144,http://web.mta.info/nyct/service/,Broadway & 50th St at SW corner,POINT( -73.98437000 40.76143200),1
